ID_norm,ID,NUTS3,municipality_id,parish_name,split_scope,split_role,cv_fold,split_label
070611,070611,PT187,0706,União das Freguesias de Cortiçadas de Lavre e Lavre,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070612,070612,PT187,0706,"União das Freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070701,070701,PT187,0707,Brotas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070702,070702,PT187,0707,Cabeção,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070703,070703,PT187,0707,Mora,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070704,070704,PT187,0707,Pavia,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070801,070801,PT187,0708,Granja,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070802,070802,PT187,0708,Luz,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070803,070803,PT187,0708,Mourão,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070903,070903,PT187,0709,Monte do Trigo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070905,070905,PT187,0709,Portel,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070906,070906,PT187,0709,Santana,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070908,070908,PT187,0709,Vera Cruz,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070909,070909,PT187,0709,União das Freguesias de Amieira e Alqueva,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
070910,070910,PT187,0709,União das Freguesias de São Bartolomeu de Outeiro e Oriola,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071001,071001,PT187,0710,Montoito,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071002,071002,PT187,0710,Redondo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071102,071102,PT187,0711,Corval,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071103,071103,PT187,0711,Monsaraz,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071104,071104,PT187,0711,Reguengos de Monsaraz,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071106,071106,PT187,0711,União das Freguesias de Campo e Campinho,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071201,071201,PT187,0712,Vendas Novas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071202,071202,PT187,0712,Landeira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071301,071301,PT187,0713,Alcáçovas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071302,071302,PT187,0713,Viana do Alentejo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071303,071303,PT187,0713,Aguiar,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071401,071401,PT187,0714,Bencatel,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071402,071402,PT187,0714,Ciladas,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071404,071404,PT187,0714,Pardais,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
071406,071406,PT187,0714,Nossa Senhora da Conceição e São Bartolomeu,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
080102,080102,PT150,0801,Guia,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080103,080103,PT150,0801,Paderne,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080104,080104,PT150,0801,Ferreiras,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080106,080106,PT150,0801,Albufeira e Olhos de Água,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080202,080202,PT150,0802,Giões,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080203,080203,PT150,0802,Martim Longo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080205,080205,PT150,0802,Vaqueiros,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080206,080206,PT150,0802,União das Freguesias de Alcoutim e Pereiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080301,080301,PT150,0803,Aljezur,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080302,080302,PT150,0803,Bordeira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080303,080303,PT150,0803,Odeceixe,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080304,080304,PT150,0803,Rogil,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080401,080401,PT150,0804,Azinhal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080402,080402,PT150,0804,Castro Marim,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080403,080403,PT150,0804,Odeleite,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080404,080404,PT150,0804,Altura,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080503,080503,PT150,0805,Santa Bárbara de Nexe,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080506,080506,PT150,0805,Montenegro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080507,080507,PT150,0805,União das Freguesias de Conceição e Estoi,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080508,080508,PT150,0805,União das Freguesias de Faro (Sé e São Pedro),all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080602,080602,PT150,0806,Ferragudo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080604,080604,PT150,0806,Porches,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080607,080607,PT150,0806,União das Freguesias de estômbar e Parchal,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080608,080608,PT150,0806,União das Freguesias de Lagoa e Carvoeiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080703,080703,PT150,0807,Luz,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080704,080704,PT150,0807,Odiáxere,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080707,080707,PT150,0807,União das Freguesias de Barão de São João e Bensafrim,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080708,080708,PT150,0807,União das Freguesias de São Sebastião e Santa Maria,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080801,080801,PT150,0808,Almancil,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080802,080802,PT150,0808,Alte,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080803,080803,PT150,0808,Ameixial,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080804,080804,PT150,0808,Boliqueime,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080805,080805,PT150,0808,Quarteira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080807,080807,PT150,0808,Salir,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080808,080808,PT150,0808,Loulé (São Clemente),all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080809,080809,PT150,0808,Loulé (São Sebastião),all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080812,080812,PT150,0808,"União das Freguesias de Querença, Tôr e Benafim",all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080901,080901,PT150,0809,Alferce,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080902,080902,PT150,0809,Marmelete,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
080903,080903,PT150,0809,Monchique,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081003,081003,PT150,0810,Olhão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081004,081004,PT150,0810,Pechão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081005,081005,PT150,0810,Quelfes,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081006,081006,PT150,0810,União das Freguesias de Moncarapacho e Fuseta,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081101,081101,PT150,0811,Alvor,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081102,081102,PT150,0811,Mexilhoeira Grande,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081103,081103,PT150,0811,Portimão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081201,081201,PT150,0812,São Brás de Alportel,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081303,081303,PT150,0813,Armação de Pêra,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081305,081305,PT150,0813,São Bartolomeu de Messines,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081306,081306,PT150,0813,São Marcos da Serra,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081307,081307,PT150,0813,Silves,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081309,081309,PT150,0813,União das Freguesias de Alcantarilha e Pêra,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081310,081310,PT150,0813,União das Freguesias de Algoz e Tunes,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081401,081401,PT150,0814,Cachopo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081404,081404,PT150,0814,Santa Catarina da Fonte do Bispo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081408,081408,PT150,0814,Santa Luzia,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081410,081410,PT150,0814,União das Freguesias de Conceição e Cabanas de Tavira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081411,081411,PT150,0814,União das Freguesias de Luz de Tavira e Santo Estêvão,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081412,081412,PT150,0814,União das Freguesias de Tavira (Santa Maria e Santiago),all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081501,081501,PT150,0815,Barão de São Miguel,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081502,081502,PT150,0815,Budens,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081504,081504,PT150,0815,Sagres,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081506,081506,PT150,0815,Vila do Bispo e Raposeira,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081601,081601,PT150,0816,Vila Nova de Cacela,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081602,081602,PT150,0816,Vila Real de Santo António,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
081603,081603,PT150,0816,Monte Gordo,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090102,090102,PT16G,0901,Carapito,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090103,090103,PT16G,0901,Cortiçada,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090105,090105,PT16G,0901,Dornelas,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090106,090106,PT16G,0901,Eirado,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090107,090107,PT16G,0901,Forninhos,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090109,090109,PT16G,0901,Pena Verde,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090110,090110,PT16G,0901,Pinheiro,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090114,090114,PT16G,0901,União das Freguesias de Aguiar da Beira e Coruche,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090115,090115,PT16G,0901,União das Freguesias de Sequeiro e Gradiz,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090116,090116,PT16G,0901,União das Freguesias de Souto de Aguiar da Beira e Valverde,all_territories_with_mainland_fixed_test,training,4,Training CV fold 5
090203,090203,PT16J,0902,Almeida,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090207,090207,PT16J,0902,Castelo Bom,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090209,090209,PT16J,0902,Freineda,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090210,090210,PT16J,0902,Freixo,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090213,090213,PT16J,0902,Malhada Sorda,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090219,090219,PT16J,0902,Nave de Haver,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090224,090224,PT16J,0902,São Pedro de Rio Seco,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090227,090227,PT16J,0902,Vale da Mula,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090229,090229,PT16J,0902,Vilar Formoso,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090230,090230,PT16J,0902,"União das Freguesias de Amoreira, Parada e Cabreira",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090231,090231,PT16J,0902,"União das Freguesias de Azinhal, Peva e Valverde",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090232,090232,PT16J,0902,"União das Freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090233,090233,PT16J,0902,União das Freguesias de Junça e Naves,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090234,090234,PT16J,0902,"União das Freguesias de Leomil, Mido, Senouras e Aldeia Nova",all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090235,090235,PT16J,0902,União das Freguesias de Malpartida e Vale de Coelha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090236,090236,PT16J,0902,União das Freguesias de Miuzela e Porto de Ovelha,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090302,090302,PT16J,0903,Baraçal,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090304,090304,PT16J,0903,Carrapichana,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090306,090306,PT16J,0903,Forno Telheiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090307,090307,PT16J,0903,Lajeosa do Mondego,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090308,090308,PT16J,0903,Linhares,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090309,090309,PT16J,0903,Maçal do Chão,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090310,090310,PT16J,0903,Mesquitela,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090311,090311,PT16J,0903,Minhocal,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090312,090312,PT16J,0903,Prados,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090314,090314,PT16J,0903,Ratoeira,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090318,090318,PT16J,0903,Vale de Azares,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090322,090322,PT16J,0903,Casas do Soeiro,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
090323,090323,PT16J,0903,União das Freguesias de Açores e Velosa,all_territories_with_mainland_fixed_test,fixed_test,,Fixed test
